
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
                                                      RANGE_RSP message received from /172.19.0.2:7000 [Messaging-EventLoop-3-14] | 2023-12-14 00:54:47.082000 | 172.19.0.4 |           5760 | 127.0.0.1
                                                               Processing response from /172.19.0.2:7000 [RequestResponseStage-7] | 2023-12-14 00:54:47.082001 | 172.19.0.4 |           5874 | 127.0.0.1
                                                                           Read 100 live rows and 0 tombstone cells [ReadStage-1] | 2023-12-14 00:54:47.083000 | 172.19.0.4 |           6508 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-1] | 2023-12-14 00:54:47.083001 | 172.19.0.4 |           6612 | 127.0.0.1
                                                                                                                 Request complete | 2023-12-14 00:54:47.083717 | 172.19.0.4 |           7717 | 127.0.0.1



Tracing session: 60a14400-9a1b-11ee-90a0-e56deba991a3

 activity                                                                                                                         | timestamp                  | source     | source_elapsed | client
----------------------------------------------------------------------------------------------------------------------------------+----------------------------+------------+----------------+-----------
                                                                                                               Execute CQL3 query | 2023-12-14 00:54:47.104000 | 172.19.0.4 |              0 | 127.0.0.1
                     Parsing SELECT * FROM fact_data WHERE  age_group_desc = '>50' ALLOW FILTERING; [Native-Transport-Requests-2] | 2023-12-14 00:54:47.104001 | 172.19.0.4 |            132 | 127.0.0.1
                                                                                Preparing statement [Native-Transport-Requests-2] | 2023-12-14 00:54:47.104002 | 172.19.0.4 |            205 | 127.0.0.1
                   Index mean cardinalities are age_group_index:483. Scanning with age_group_index. [Native-Transport-Requests-2] | 2023-12-14 00:54:47.104003 | 172.19.0.4 |            402 | 127.0.0.1
                                                                          Computing ranges to query [Native-Transport-Requests-2] | 2023-12-14 00:54:47.105000 | 172.19.0.4 |            460 | 127.0.0.1
 Submitting range requests on 44 ranges with a concurrency of 8 (13.584375 rows per range expected) [Native-Transport-Requests-2] | 2023-12-14 00:54:47.105001 | 172.19.0.4 |            550 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.2:7000,(-6718869399617851884,-6287949925272139222]) [Native-Transport-Requests-2] | 2023-12-14 00:54:47.105002 | 172.19.0.4 |            727 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-6] | 2023-12-14 00:54:47.105003 | 172.19.0.4 |            770 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-6] | 2023-12-14 00:54:47.105004 | 172.19.0.4 |            841 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-6] | 2023-12-14 00:54:47.105005 | 172.19.0.4 |            858 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.3:7000,(-5917953634619358006,-5278601169715268644]) [Native-Transport-Requests-2] | 2023-12-14 00:54:47.105006 | 172.19.0.4 |            885 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-6] | 2023-12-14 00:54:47.105007 | 172.19.0.4 |            907 | 127.0.0.1
                         Sending RANGE_REQ message to cassandra3/172.19.0.2:7000 message size 305 bytes [Messaging-EventLoop-3-2] | 2023-12-14 00:54:47.105008 | 172.19.0.4 |            938 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-6] | 2023-12-14 00:54:47.105009 | 172.19.0.4 |            964 | 127.0.0.1
                                                              Submitted 4 concurrent range requests [Native-Transport-Requests-2] | 2023-12-14 00:54:47.105010 | 172.19.0.4 |            979 | 127.0.0.1
                                   Sending RANGE_REQ message to /172.19.0.3:7000 message size 305 bytes [Messaging-EventLoop-3-5] | 2023-12-14 00:54:47.105011 | 172.19.0.4 |           1051 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-1] | 2023-12-14 00:54:47.105012 | 172.19.0.4 |           1286 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-1] | 2023-12-14 00:54:47.105013 | 172.19.0.4 |           1367 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-1] | 2023-12-14 00:54:47.105014 | 172.19.0.4 |           1376 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-1] | 2023-12-14 00:54:47.105015 | 172.19.0.4 |           1412 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.106000 | 172.19.0.3 |             29 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-1] | 2023-12-14 00:54:47.106000 | 172.19.0.4 |           1460 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.106000 | 172.19.0.2 |             23 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-1] | 2023-12-14 00:54:47.106001 | 172.19.0.3 |            403 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-2] | 2023-12-14 00:54:47.106001 | 172.19.0.2 |            381 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-1] | 2023-12-14 00:54:47.106002 | 172.19.0.3 |            556 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-2] | 2023-12-14 00:54:47.106002 | 172.19.0.2 |            507 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-1] | 2023-12-14 00:54:47.106003 | 172.19.0.3 |            587 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-2] | 2023-12-14 00:54:47.106003 | 172.19.0.2 |            523 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-1] | 2023-12-14 00:54:47.106004 | 172.19.0.3 |            673 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-2] | 2023-12-14 00:54:47.106004 | 172.19.0.2 |            568 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-2] | 2023-12-14 00:54:47.106005 | 172.19.0.2 |            669 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-1] | 2023-12-14 00:54:47.107000 | 172.19.0.3 |            785 | 127.0.0.1
                                                                      Executing single-partition query on fact_data [ReadStage-6] | 2023-12-14 00:54:47.107000 | 172.19.0.4 |           2624 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-1] | 2023-12-14 00:54:47.107001 | 172.19.0.4 |           2660 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-1] | 2023-12-14 00:54:47.107002 | 172.19.0.4 |           2750 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-6] | 2023-12-14 00:54:47.107003 | 172.19.0.4 |           2755 | 127.0.0.1
                                                                                          Merging memtable contents [ReadStage-6] | 2023-12-14 00:54:47.107004 | 172.19.0.4 |           2988 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-6] | 2023-12-14 00:54:47.107005 | 172.19.0.4 |           3398 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-1] | 2023-12-14 00:54:47.108000 | 172.19.0.3 |           2081 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2023-12-14 00:54:47.108000 | 172.19.0.2 |           2598 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-1] | 2023-12-14 00:54:47.108001 | 172.19.0.3 |           2180 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-2] | 2023-12-14 00:54:47.108001 | 172.19.0.2 |           2709 | 127.0.0.1
                                                                             Enqueuing response to /172.19.0.4:7000 [ReadStage-1] | 2023-12-14 00:54:47.108002 | 172.19.0.3 |           2226 | 127.0.0.1
                                                                             Enqueuing response to /172.19.0.4:7000 [ReadStage-2] | 2023-12-14 00:54:47.108002 | 172.19.0.2 |           2759 | 127.0.0.1
                          Sending RANGE_RSP message to cassandra1/172.19.0.4:7000 message size 40 bytes [Messaging-EventLoop-3-4] | 2023-12-14 00:54:47.108003 | 172.19.0.3 |           2399 | 127.0.0.1
                                                      RANGE_RSP message received from /172.19.0.3:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.109000 | 172.19.0.4 |           4404 | 127.0.0.1
                          Sending RANGE_RSP message to cassandra1/172.19.0.4:7000 message size 40 bytes [Messaging-EventLoop-3-4] | 2023-12-14 00:54:47.109000 | 172.19.0.2 |           2983 | 127.0.0.1
                                                               Processing response from /172.19.0.3:7000 [RequestResponseStage-4] | 2023-12-14 00:54:47.109001 | 172.19.0.4 |           4661 | 127.0.0.1
                                                      RANGE_RSP message received from /172.19.0.2:7000 [Messaging-EventLoop-3-14] | 2023-12-14 00:54:47.109002 | 172.19.0.4 |           4762 | 127.0.0.1
                                                               Processing response from /172.19.0.2:7000 [RequestResponseStage-4] | 2023-12-14 00:54:47.109003 | 172.19.0.4 |           4914 | 127.0.0.1
                                                                           Read 100 live rows and 0 tombstone cells [ReadStage-6] | 2023-12-14 00:54:47.110000 | 172.19.0.4 |           5790 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-6] | 2023-12-14 00:54:47.110001 | 172.19.0.4 |           5908 | 127.0.0.1
                                                                                                                 Request complete | 2023-12-14 00:54:47.110936 | 172.19.0.4 |           6936 | 127.0.0.1



Tracing session: 60a589c0-9a1b-11ee-90a0-e56deba991a3

 activity                                                                                                                         | timestamp                  | source     | source_elapsed | client
----------------------------------------------------------------------------------------------------------------------------------+----------------------------+------------+----------------+-----------
                                                                                                               Execute CQL3 query | 2023-12-14 00:54:47.132000 | 172.19.0.4 |              0 | 127.0.0.1
                     Parsing SELECT * FROM fact_data WHERE  age_group_desc = '>50' ALLOW FILTERING; [Native-Transport-Requests-1] | 2023-12-14 00:54:47.132001 | 172.19.0.4 |            177 | 127.0.0.1
                                                                                Preparing statement [Native-Transport-Requests-1] | 2023-12-14 00:54:47.132002 | 172.19.0.4 |            255 | 127.0.0.1
                   Index mean cardinalities are age_group_index:483. Scanning with age_group_index. [Native-Transport-Requests-1] | 2023-12-14 00:54:47.133000 | 172.19.0.4 |            500 | 127.0.0.1
                                                                          Computing ranges to query [Native-Transport-Requests-1] | 2023-12-14 00:54:47.133001 | 172.19.0.4 |            588 | 127.0.0.1
 Submitting range requests on 44 ranges with a concurrency of 8 (13.584375 rows per range expected) [Native-Transport-Requests-1] | 2023-12-14 00:54:47.133002 | 172.19.0.4 |            640 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.2:7000,(-6718869399617851884,-6287949925272139222]) [Native-Transport-Requests-1] | 2023-12-14 00:54:47.133003 | 172.19.0.4 |            730 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-6] | 2023-12-14 00:54:47.133004 | 172.19.0.4 |            810 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.3:7000,(-5917953634619358006,-5278601169715268644]) [Native-Transport-Requests-1] | 2023-12-14 00:54:47.133005 | 172.19.0.4 |            851 | 127.0.0.1
                         Sending RANGE_REQ message to cassandra3/172.19.0.2:7000 message size 305 bytes [Messaging-EventLoop-3-2] | 2023-12-14 00:54:47.133006 | 172.19.0.4 |            907 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-6] | 2023-12-14 00:54:47.133007 | 172.19.0.4 |            925 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-6] | 2023-12-14 00:54:47.133008 | 172.19.0.4 |            949 | 127.0.0.1
                                                              Submitted 4 concurrent range requests [Native-Transport-Requests-1] | 2023-12-14 00:54:47.133009 | 172.19.0.4 |            950 | 127.0.0.1
                                   Sending RANGE_REQ message to /172.19.0.3:7000 message size 305 bytes [Messaging-EventLoop-3-5] | 2023-12-14 00:54:47.133010 | 172.19.0.4 |            976 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-6] | 2023-12-14 00:54:47.133011 | 172.19.0.4 |            986 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-6] | 2023-12-14 00:54:47.133012 | 172.19.0.4 |           1024 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-2] | 2023-12-14 00:54:47.133013 | 172.19.0.4 |           1100 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-2] | 2023-12-14 00:54:47.133014 | 172.19.0.4 |           1153 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-2] | 2023-12-14 00:54:47.133015 | 172.19.0.4 |           1163 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-2] | 2023-12-14 00:54:47.133016 | 172.19.0.4 |           1199 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-2] | 2023-12-14 00:54:47.133017 | 172.19.0.4 |           1229 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.134000 | 172.19.0.3 |             20 | 127.0.0.1
                                                                      Executing single-partition query on fact_data [ReadStage-6] | 2023-12-14 00:54:47.134000 | 172.19.0.4 |           1782 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.134000 | 172.19.0.2 |             20 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-2] | 2023-12-14 00:54:47.134001 | 172.19.0.3 |            351 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-6] | 2023-12-14 00:54:47.134001 | 172.19.0.4 |           1952 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-1] | 2023-12-14 00:54:47.134001 | 172.19.0.2 |            294 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-2] | 2023-12-14 00:54:47.134002 | 172.19.0.3 |            468 | 127.0.0.1
                                                                                          Merging memtable contents [ReadStage-6] | 2023-12-14 00:54:47.134002 | 172.19.0.4 |           2011 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-1] | 2023-12-14 00:54:47.134002 | 172.19.0.2 |            407 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-2] | 2023-12-14 00:54:47.134003 | 172.19.0.3 |            480 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2023-12-14 00:54:47.134003 | 172.19.0.4 |           2003 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-1] | 2023-12-14 00:54:47.134003 | 172.19.0.2 |            444 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-2] | 2023-12-14 00:54:47.134004 | 172.19.0.3 |            525 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-2] | 2023-12-14 00:54:47.134004 | 172.19.0.4 |           2079 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-1] | 2023-12-14 00:54:47.134004 | 172.19.0.2 |            495 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-2] | 2023-12-14 00:54:47.134005 | 172.19.0.3 |            584 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-6] | 2023-12-14 00:54:47.134005 | 172.19.0.4 |           2182 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-1] | 2023-12-14 00:54:47.134005 | 172.19.0.2 |            563 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2023-12-14 00:54:47.135000 | 172.19.0.3 |           1688 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-1] | 2023-12-14 00:54:47.135000 | 172.19.0.2 |           1767 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-2] | 2023-12-14 00:54:47.135001 | 172.19.0.3 |           1816 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-1] | 2023-12-14 00:54:47.135001 | 172.19.0.2 |           1911 | 127.0.0.1
                                                                             Enqueuing response to /172.19.0.4:7000 [ReadStage-2] | 2023-12-14 00:54:47.135002 | 172.19.0.3 |           1875 | 127.0.0.1
                                                                             Enqueuing response to /172.19.0.4:7000 [ReadStage-1] | 2023-12-14 00:54:47.135002 | 172.19.0.2 |           1997 | 127.0.0.1
                          Sending RANGE_RSP message to cassandra1/172.19.0.4:7000 message size 40 bytes [Messaging-EventLoop-3-4] | 2023-12-14 00:54:47.136000 | 172.19.0.3 |           2023 | 127.0.0.1
                                                      RANGE_RSP message received from /172.19.0.3:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.136000 | 172.19.0.4 |           3618 | 127.0.0.1
                          Sending RANGE_RSP message to cassandra1/172.19.0.4:7000 message size 40 bytes [Messaging-EventLoop-3-4] | 2023-12-14 00:54:47.136000 | 172.19.0.2 |           2140 | 127.0.0.1
                                                                           Read 100 live rows and 0 tombstone cells [ReadStage-6] | 2023-12-14 00:54:47.136001 | 172.19.0.4 |           3622 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-6] | 2023-12-14 00:54:47.136002 | 172.19.0.4 |           3742 | 127.0.0.1
                                                               Processing response from /172.19.0.3:7000 [RequestResponseStage-3] | 2023-12-14 00:54:47.136003 | 172.19.0.4 |           3749 | 127.0.0.1
                                                      RANGE_RSP message received from /172.19.0.2:7000 [Messaging-EventLoop-3-14] | 2023-12-14 00:54:47.136004 | 172.19.0.4 |           3756 | 127.0.0.1
                                                               Processing response from /172.19.0.2:7000 [RequestResponseStage-3] | 2023-12-14 00:54:47.136005 | 172.19.0.4 |           3862 | 127.0.0.1
                                                                                                                 Request complete | 2023-12-14 00:54:47.136678 | 172.19.0.4 |           4678 | 127.0.0.1



Tracing session: 60a9cf80-9a1b-11ee-90a0-e56deba991a3

 activity                                                                                                                         | timestamp                  | source     | source_elapsed | client
----------------------------------------------------------------------------------------------------------------------------------+----------------------------+------------+----------------+-----------
                                                                                                               Execute CQL3 query | 2023-12-14 00:54:47.160000 | 172.19.0.4 |              0 | 127.0.0.1
                     Parsing SELECT * FROM fact_data WHERE  age_group_desc = '>50' ALLOW FILTERING; [Native-Transport-Requests-4] | 2023-12-14 00:54:47.160001 | 172.19.0.4 |            156 | 127.0.0.1
                                                                                Preparing statement [Native-Transport-Requests-4] | 2023-12-14 00:54:47.160002 | 172.19.0.4 |            258 | 127.0.0.1
                   Index mean cardinalities are age_group_index:483. Scanning with age_group_index. [Native-Transport-Requests-4] | 2023-12-14 00:54:47.161000 | 172.19.0.4 |            462 | 127.0.0.1
                                                                          Computing ranges to query [Native-Transport-Requests-4] | 2023-12-14 00:54:47.161001 | 172.19.0.4 |            526 | 127.0.0.1
 Submitting range requests on 44 ranges with a concurrency of 8 (13.584375 rows per range expected) [Native-Transport-Requests-4] | 2023-12-14 00:54:47.161002 | 172.19.0.4 |            577 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.2:7000,(-6718869399617851884,-6287949925272139222]) [Native-Transport-Requests-4] | 2023-12-14 00:54:47.161003 | 172.19.0.4 |            740 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-1] | 2023-12-14 00:54:47.161004 | 172.19.0.4 |            763 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-1] | 2023-12-14 00:54:47.161005 | 172.19.0.4 |            856 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-1] | 2023-12-14 00:54:47.161006 | 172.19.0.4 |            877 | 127.0.0.1
                         Sending RANGE_REQ message to cassandra3/172.19.0.2:7000 message size 305 bytes [Messaging-EventLoop-3-2] | 2023-12-14 00:54:47.161007 | 172.19.0.4 |            909 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-1] | 2023-12-14 00:54:47.161008 | 172.19.0.4 |            917 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.3:7000,(-5917953634619358006,-5278601169715268644]) [Native-Transport-Requests-4] | 2023-12-14 00:54:47.161009 | 172.19.0.4 |            924 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-1] | 2023-12-14 00:54:47.161010 | 172.19.0.4 |            977 | 127.0.0.1
                                   Sending RANGE_REQ message to /172.19.0.3:7000 message size 305 bytes [Messaging-EventLoop-3-5] | 2023-12-14 00:54:47.161011 | 172.19.0.4 |           1067 | 127.0.0.1
                                                              Submitted 4 concurrent range requests [Native-Transport-Requests-4] | 2023-12-14 00:54:47.161012 | 172.19.0.4 |           1072 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-2] | 2023-12-14 00:54:47.161013 | 172.19.0.4 |           1128 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-2] | 2023-12-14 00:54:47.161014 | 172.19.0.4 |           1165 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-2] | 2023-12-14 00:54:47.161015 | 172.19.0.4 |           1172 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-2] | 2023-12-14 00:54:47.161016 | 172.19.0.4 |           1199 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-2] | 2023-12-14 00:54:47.161017 | 172.19.0.4 |           1234 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.162000 | 172.19.0.3 |             24 | 127.0.0.1
                                                                      Executing single-partition query on fact_data [ReadStage-1] | 2023-12-14 00:54:47.162000 | 172.19.0.4 |           1922 | 127.0.0.1
                                                      RANGE_REQ message received from /172.19.0.4:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.162000 | 172.19.0.2 |             24 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-3] | 2023-12-14 00:54:47.162001 | 172.19.0.3 |            372 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2023-12-14 00:54:47.162001 | 172.19.0.4 |           1932 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-1] | 2023-12-14 00:54:47.162001 | 172.19.0.2 |            489 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-3] | 2023-12-14 00:54:47.162002 | 172.19.0.3 |            491 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-1] | 2023-12-14 00:54:47.162002 | 172.19.0.4 |           2018 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-1] | 2023-12-14 00:54:47.162002 | 172.19.0.2 |            624 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-3] | 2023-12-14 00:54:47.162003 | 172.19.0.3 |            508 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-2] | 2023-12-14 00:54:47.162003 | 172.19.0.4 |           2021 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-1] | 2023-12-14 00:54:47.162003 | 172.19.0.2 |            646 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-3] | 2023-12-14 00:54:47.162004 | 172.19.0.3 |            568 | 127.0.0.1
                                                                                          Merging memtable contents [ReadStage-1] | 2023-12-14 00:54:47.162004 | 172.19.0.4 |           2062 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-1] | 2023-12-14 00:54:47.162004 | 172.19.0.2 |            696 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-3] | 2023-12-14 00:54:47.162005 | 172.19.0.3 |            648 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-1] | 2023-12-14 00:54:47.162005 | 172.19.0.4 |           2158 | 127.0.0.1
                                                                                        Key cache hit for sstable 1 [ReadStage-1] | 2023-12-14 00:54:47.162005 | 172.19.0.2 |            765 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2023-12-14 00:54:47.163000 | 172.19.0.3 |           1524 | 127.0.0.1
                                                                            Read 18 live rows and 0 tombstone cells [ReadStage-1] | 2023-12-14 00:54:47.163000 | 172.19.0.4 |           2932 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-3] | 2023-12-14 00:54:47.163001 | 172.19.0.3 |           1680 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-1] | 2023-12-14 00:54:47.163001 | 172.19.0.4 |           3023 | 127.0.0.1
                                                                             Enqueuing response to /172.19.0.4:7000 [ReadStage-3] | 2023-12-14 00:54:47.163002 | 172.19.0.3 |           1750 | 127.0.0.1
                          Sending RANGE_RSP message to cassandra1/172.19.0.4:7000 message size 40 bytes [Messaging-EventLoop-3-4] | 2023-12-14 00:54:47.163003 | 172.19.0.3 |           1847 | 127.0.0.1
                                                      RANGE_RSP message received from /172.19.0.3:7000 [Messaging-EventLoop-3-13] | 2023-12-14 00:54:47.164000 | 172.19.0.4 |           3524 | 127.0.0.1
                                                                             Read 0 live rows and 0 tombstone cells [ReadStage-1] | 2023-12-14 00:54:47.164000 | 172.19.0.2 |           2098 | 127.0.0.1
                                                               Processing response from /172.19.0.3:7000 [RequestResponseStage-2] | 2023-12-14 00:54:47.164001 | 172.19.0.4 |           3764 | 127.0.0.1
                                                                          Merged data from memtables and 1 sstables [ReadStage-1] | 2023-12-14 00:54:47.164001 | 172.19.0.2 |           2207 | 127.0.0.1
                                                      RANGE_RSP message received from /172.19.0.2:7000 [Messaging-EventLoop-3-14] | 2023-12-14 00:54:47.164002 | 172.19.0.4 |           4258 | 127.0.0.1
                                                                             Enqueuing response to /172.19.0.4:7000 [ReadStage-1] | 2023-12-14 00:54:47.164002 | 172.19.0.2 |           2256 | 127.0.0.1
                                                               Processing response from /172.19.0.2:7000 [RequestResponseStage-1] | 2023-12-14 00:54:47.164003 | 172.19.0.4 |           4344 | 127.0.0.1
                          Sending RANGE_RSP message to cassandra1/172.19.0.4:7000 message size 40 bytes [Messaging-EventLoop-3-4] | 2023-12-14 00:54:47.164003 | 172.19.0.2 |           2455 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.3:7000,(-4207100553375235832,-4100610914344988673]) [Native-Transport-Requests-4] | 2023-12-14 00:54:47.165000 | 172.19.0.4 |           4884 | 127.0.0.1
                                   Sending RANGE_REQ message to /172.19.0.3:7000 message size 317 bytes [Messaging-EventLoop-3-5] | 2023-12-14 00:54:47.165001 | 172.19.0.4 |           5054 | 127.0.0.1
            Enqueuing request to Full(/172.19.0.2:7000,(-2371577216020458022,-1815966036951243677]) [Native-Transport-Requests-4] | 2023-12-14 00:54:47.165002 | 172.19.0.4 |           5087 | 127.0.0.1
                                                  Executing read on c20355901.fact_data using index age_group_index [ReadStage-5] | 2023-12-14 00:54:47.165003 | 172.19.0.4 |           5133 | 127.0.0.1
                                                      Executing single-partition query on fact_data.age_group_index [ReadStage-5] | 2023-12-14 00:54:47.165004 | 172.19.0.4 |           5184 | 127.0.0.1
                                                                                       Acquiring sstable references [ReadStage-5] | 2023-12-14 00:54:47.165005 | 172.19.0.4 |           5195 | 127.0.0.1
                                          Skipped 0/1 non-slice-intersecting sstables, included 0 due to tombstones [ReadStage-5] | 2023-12-14 00:54:47.165006 | 172.19.0.4 |           5230 | 127.0.0.1
